OBJECTID,Region,LANSLU,Soil_Subgroup,Shape_Area,Shape_Length,Primary_Soil_Classification,Primary_Soil_Value,Secondary_Soil_Classification,Secondary_Soil_Value,Tertiary_Soil_Classification,Tertiary_Soil_Value,Total_Soil_Classifications_Count,Total_Soil_Classification_Value
33236,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,0.000315866,0.129632048,B2,65,B3,20,A4,15,3,100
33239,THE RURAL CITY OF MURRAY BRIDGE,MNSHEE,D2,3.79E-05,0.058792409,D2,55,A6,20,C3,15,4,100
33240,THE DC OF KAROONDA EAST MURRAY,KEKOAE,H3,0.000699327,0.259249297,H3,60,H2,15,G2,11.25,5,100
33242,THE DC OF KAROONDA EAST MURRAY,KARHoA,D2,0.000448348,0.207728855,D2,65,A4,20,C1,15,3,100
33244,THE DC OF KAROONDA EAST MURRAY,STWODb,H3,1.50E-05,0.018555859,H3,65,A4,15.75,C1,12.25,4,100
33246,THE RURAL CITY OF MURRAY BRIDGE,MNSO-C,H3,6.45E-05,0.079985513,H3,45,G2,35,G4,20,3,100
33247,THE DC OF KAROONDA EAST MURRAY,KARUBF,H2,0.000143951,0.062452271,H2,65,A4,14,C1,10.535,4,100
33248,THE RURAL CITY OF MURRAY BRIDGE,KINXBN,M1,5.19E-05,0.066952684,M1,80,D3,20,None,0,2,100
33250,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,8.93E-06,0.011091498,B2,65,B3,20,A4,15,3,100
33252,THE RURAL CITY OF MURRAY BRIDGE,KINJnB,D3,2.58E-05,0.031511892,D3,65,D2,20,C1,15,3,100
33255,THE RURAL CITY OF MURRAY BRIDGE,MOADsB,G1,7.33E-06,0.01522527,G1,65,L1,20,D1,15,3,100
33256,THE DC OF KAROONDA EAST MURRAY,BILOAJ,G2,0.002799252,0.889234503,G2,30.25,H3,24.75,H2,20.25,6,100
33258,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,4.20E-05,0.030607574,B2,65,B3,20,A4,15,3,100
33259,THE RURAL CITY OF MURRAY BRIDGE,MNSHEA,D2,3.47E-05,0.029513013,D2,55,A6,20,C3,15,4,100
33262,THE DC OF KAROONDA EAST MURRAY,KEKGkA,G2,9.18E-06,0.012341219,G2,45,G1,35,G3,20,3,100
33265,THE RURAL CITY OF MURRAY BRIDGE,LMVXi-,E3,0.000209276,0.108183901,E3,65,G1,20,M2,15,3,100
33266,THE RURAL CITY OF MURRAY BRIDGE,BURQME,B2,4.55E-05,0.033259981,B2,65,B3,20,A4,15,3,100
33269,SOUTHERN MALLEE DC,BILOAE,H3,0.000118143,0.06429747,H3,41.25,H2,33.75,G2,13.75,6,100
33274,THE DC OF KAROONDA EAST MURRAY,KARUBF,H2,0.000118434,0.071290195,H2,65,A4,14,C1,10.535,4,100
33277,THE DC OF KAROONDA EAST MURRAY,WYNHoA,D2,0.000273314,0.113059287,D2,45,C1,35,G1,20,3,100
33280,THE RURAL CITY OF MURRAY BRIDGE,MNSHEA,D2,0.000440666,0.283488132,D2,55,A6,20,C3,15,4,100
33282,THE RURAL CITY OF MURRAY BRIDGE,BURUJa,H2,9.40E-05,0.058116112,H2,65,B2,15.75,A4,12.25,4,100
33283,THE RURAL CITY OF MURRAY BRIDGE,MNSIBA,A6,9.14E-05,0.068717315,A6,100,None,0,None,0,1,100
33288,THE DC OF KAROONDA EAST MURRAY,WYNQMB,B2,0.0005782,0.200897327,B2,100,None,0,None,0,1,100
33291,THE RURAL CITY OF MURRAY BRIDGE,LMVSXC,G1,0.000814474,0.427136946,G1,37.5,A4,33.75,H2,28.75,3,100
33293,THE RURAL CITY OF MURRAY BRIDGE,MBEDaI,D1,2.11E-05,0.028910174,D1,35,K3,30,L1,20,4,100
33295,THE DC OF KAROONDA EAST MURRAY,KARUBI,H2,0.000266257,0.131220201,H2,45,A4,22,C1,16.555,4,100
33296,THE DC OF KAROONDA EAST MURRAY,WYNHoA,D2,6.30E-05,0.039103011,D2,45,C1,35,G1,20,3,100
33297,THE DC OF KAROONDA EAST MURRAY,KARHoA,D2,0.000234739,0.133898077,D2,65,A4,20,C1,15,3,100
33310,THE RURAL CITY OF MURRAY BRIDGE,MNSHEA,D2,8.41E-06,0.011960691,D2,55,A6,20,C3,15,4,100
33313,SOUTHERN MALLEE DC,KEKGkA,G2,1.35E-05,0.016270963,G2,45,G1,35,G3,20,3,100
33314,THE RURAL CITY OF MURRAY BRIDGE,MNSO-C,H3,1.40E-05,0.02499937,H3,45,G2,35,G4,20,3,100
33322,THE DC OF KAROONDA EAST MURRAY,BURQcB,B2,0.000130162,0.05182168,B2,41.25,H2,25,A4,15,5,100
33323,THE RURAL CITY OF MURRAY BRIDGE,MOAJGA,D3,1.08E-05,0.020287148,D3,65,D5,20,D1,15,3,100
33324,THE RURAL CITY OF MURRAY BRIDGE,MBEAKY,L1,5.24E-06,0.012885249,L1,65,K3,20,D1,15,3,100
33327,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,0.000115912,0.074505751,B2,65,B3,20,A4,15,3,100
33331,THE RURAL CITY OF MURRAY BRIDGE,NARAgC,L1,0.000183705,0.12248894,L1,55,D1,20,C2,15,4,100
33332,THE DC OF KAROONDA EAST MURRAY,KARHoA,D2,0.000533784,0.265163881,D2,65,A4,20,C1,15,3,100
33336,THE DC OF KAROONDA EAST MURRAY,BILOAF,H3,0.000136661,0.090023747,H3,35.75,H2,29.25,G2,19.25,6,100
33340,THE DC OF KAROONDA EAST MURRAY,BILOAE,H3,0.000340738,0.188682641,H3,41.25,H2,33.75,G2,13.75,6,100
33343,THE RURAL CITY OF MURRAY BRIDGE,KINGGB,G4,0.000183606,0.192043829,G4,80,H3,20,None,0,2,100
33348,THE RURAL CITY OF MURRAY BRIDGE,BURQpB,B2,0.002156958,0.423242575,B2,48.75,H2,25,B8,15,4,100
33349,SOUTHERN MALLEE DC,BILHaA,D3,2.08E-05,0.027614896,D3,65,G3,20,G2,15,3,100
33352,THE DC OF KAROONDA EAST MURRAY,KARHoA,D2,0.000770928,0.345334562,D2,65,A4,20,C1,15,3,100
33357,THE RURAL CITY OF MURRAY BRIDGE,BURQME,B2,4.37E-05,0.030986821,B2,65,B3,20,A4,15,3,100
33359,THE RURAL CITY OF MURRAY BRIDGE,GIHQVC,B7,1.76E-05,0.019006379,B7,35,B8,30,D2,20,4,100
33361,THE DC OF KAROONDA EAST MURRAY,WYNHoA,D2,2.33E-05,0.01811995,D2,45,C1,35,G1,20,3,100
33368,THE RURAL CITY OF MURRAY BRIDGE,LMVXs-,N3,1.70E-05,0.018038003,N3,100,None,0,None,0,1,100
33370,THE RURAL CITY OF MURRAY BRIDGE,MNSGOA,G4,1.19E-05,0.016348907,G4,65,F2,20,A6,15,3,100
33375,THE RURAL CITY OF MURRAY BRIDGE,MBEEaD,L1,1.50E-05,0.020891399,L1,65,K3,20,D1,15,3,100
33377,THE RURAL CITY OF MURRAY BRIDGE,MNSO-D,H3,5.85E-06,0.012340118,H3,45,G2,35,G4,20,3,100
33380,THE DC OF KAROONDA EAST MURRAY,BILOAE,H3,6.56E-05,0.056520754,H3,41.25,H2,33.75,G2,13.75,6,100
33382,THE DC OF KAROONDA EAST MURRAY,BILOAF,H3,0.000264265,0.132164376,H3,35.75,H2,29.25,G2,19.25,6,100
33384,THE DC OF KAROONDA EAST MURRAY,BILGhA,G2,5.22E-05,0.033185841,G2,32.5,D3,25,H3,13.75,6,100
33385,THE DC OF KAROONDA EAST MURRAY,BILOAF,H3,0.000512189,0.15719943,H3,35.75,H2,29.25,G2,19.25,6,100
33389,THE DC OF KAROONDA EAST MURRAY,KARUBF,H2,0.000103911,0.065952997,H2,65,A4,14,C1,10.535,4,100
33392,THE DC OF KAROONDA EAST MURRAY,KARUBF,H2,3.96E-05,0.037091834,H2,65,A4,14,C1,10.535,4,100
33395,THE DC OF KAROONDA EAST MURRAY,BILOAE,H3,0.000206383,0.141524745,H3,41.25,H2,33.75,G2,13.75,6,100
33401,THE RURAL CITY OF MURRAY BRIDGE,BURQpB,B2,0.000155725,0.087209214,B2,48.75,H2,25,B8,15,4,100
33405,THE DC OF KAROONDA EAST MURRAY,KARUBJ,H2,0.00032058,0.1372249,H2,45,A4,22,C1,16.555,4,100
33406,THE RURAL CITY OF MURRAY BRIDGE,KINEgB,A2,8.77E-05,0.053180158,A2,35,C2,30,D1,20,4,100
33412,THE RURAL CITY OF MURRAY BRIDGE,BURQcA,B2,9.09E-05,0.059868818,B2,41.25,H2,25,A4,15,5,100
33413,THE RURAL CITY OF MURRAY BRIDGE,KINO-B,H3,7.19E-06,0.0145608,H3,80,G4,20,None,0,2,100
33416,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,2.58E-05,0.025703748,B2,65,B3,20,A4,15,3,100
33417,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,3.57E-05,0.032250497,B2,65,B3,20,A4,15,3,100
33421,THE RURAL CITY OF MURRAY BRIDGE,LMVXi-,E3,0.000160127,0.065605305,E3,65,G1,20,M2,15,3,100
33430,THE DC OF KAROONDA EAST MURRAY,BURQMB,B2,2.71E-05,0.024475127,B2,65,B3,20,A4,15,3,100
33437,THE RURAL CITY OF MURRAY BRIDGE,KINTHA,F2,7.92E-06,0.014836437,F2,75,G4,25,None,0,2,100
33440,THE DC OF KAROONDA EAST MURRAY,BURQMB,B2,0.000161731,0.068146387,B2,65,B3,20,A4,15,3,100
33444,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,2.62E-05,0.030578264,B2,65,B3,20,A4,15,3,100
33446,THE RURAL CITY OF MURRAY BRIDGE,MNSDfB,D1,1.49E-05,0.021221447,D1,55,A2,45,None,0,2,100
33453,THE RURAL CITY OF MURRAY BRIDGE,MNSIVA,A6,1.51E-05,0.021440112,A6,45,D2,35,C3,20,3,100
33455,THE RURAL CITY OF MURRAY BRIDGE,MOADsB,G1,2.40E-05,0.024660874,G1,65,L1,20,D1,15,3,100
33457,THE RURAL CITY OF MURRAY BRIDGE,MNSO-B,H3,5.23E-05,0.046670898,H3,65,G2,20,G4,15,3,100
33459,SOUTHERN MALLEE DC,BILOAF,H3,3.48E-05,0.025737758,H3,35.75,H2,29.25,G2,19.25,6,100
33461,THE RURAL CITY OF MURRAY BRIDGE,MNSIBA,A6,7.81E-05,0.096576652,A6,100,None,0,None,0,1,100
33468,THE RURAL CITY OF MURRAY BRIDGE,MNSDfA,D1,9.76E-06,0.015005718,D1,55,A2,45,None,0,2,100
33469,THE RURAL CITY OF MURRAY BRIDGE,MBEAKB,L1,5.25E-06,0.012256598,L1,65,K3,20,D1,15,3,100
33476,THE DC OF KAROONDA EAST MURRAY,GURHnA,C4,0.000820808,0.308774442,C4,22.5,D3,22.5,G1,16.25,8,100
33477,THE DC OF KAROONDA EAST MURRAY,BURQMB,B2,0.000122453,0.054430129,B2,65,B3,20,A4,15,3,100
33478,THE DC OF KAROONDA EAST MURRAY,KARUBF,H2,2.75E-05,0.034230481,H2,65,A4,14,C1,10.535,4,100
33479,THE RURAL CITY OF MURRAY BRIDGE,MNSHEA,D2,1.73E-05,0.018797664,D2,55,A6,20,C3,15,4,100
33482,THE RURAL CITY OF MURRAY BRIDGE,MNSHEA,D2,1.76E-05,0.028079367,D2,55,A6,20,C3,15,4,100
33486,SOUTHERN MALLEE DC,GUROTF,H3,1.41E-05,0.023419051,H3,52,H2,13,C4,12.25,6,100
33487,THE RURAL CITY OF MURRAY BRIDGE,BURQME,B2,1.13E-05,0.01451307,B2,65,B3,20,A4,15,3,100
33489,THE RURAL CITY OF MURRAY BRIDGE,MNSO-D,H3,1.01E-05,0.016505886,H3,45,G2,35,G4,20,3,100
33490,THE RURAL CITY OF MURRAY BRIDGE,GIHQVC,B7,9.52E-06,0.018334851,B7,35,B8,30,D2,20,4,100
33494,THE RURAL CITY OF MURRAY BRIDGE,KINDgA,D1,2.84E-05,0.046302927,D1,35,K3,30,L1,15,5,100
33495,THE DC OF KAROONDA EAST MURRAY,KARHkA,D2,4.11E-06,0.008031621,D2,100,None,0,None,0,1,100
33505,THE RURAL CITY OF MURRAY BRIDGE,MNSGOA,G4,1.38E-05,0.021957151,G4,65,F2,20,A6,15,3,100
33506,THE RURAL CITY OF MURRAY BRIDGE,MNSO-C,H3,7.66E-06,0.01635046,H3,45,G2,35,G4,20,3,100
33516,SOUTHERN MALLEE DC,BILOAE,H3,2.41E-05,0.022408787,H3,41.25,H2,33.75,G2,13.75,6,100
33518,THE RURAL CITY OF MURRAY BRIDGE,MNSGOA,G4,6.26E-05,0.078236113,G4,65,F2,20,A6,15,3,100
33522,THE RURAL CITY OF MURRAY BRIDGE,MNSHEA,D2,7.60E-06,0.014134825,D2,55,A6,20,C3,15,4,100
33523,THE RURAL CITY OF MURRAY BRIDGE,MBEDsI,G1,2.45E-05,0.028884384,G1,80,L1,20,None,0,2,100
33527,THE RURAL CITY OF MURRAY BRIDGE,KINDgB,D1,0.000184336,0.131128266,D1,35,K3,30,L1,15,5,100
33529,THE RURAL CITY OF MURRAY BRIDGE,MNSTPA,C3,7.49E-05,0.058602504,C3,55,D2,20,A6,15,4,100
33531,THE RURAL CITY OF MURRAY BRIDGE,KINDgB,D1,0.000162923,0.123725968,D1,35,K3,30,L1,15,5,100
33534,THE RURAL CITY OF MURRAY BRIDGE,MNSIBA,A6,1.09E-05,0.022922186,A6,100,None,0,None,0,1,100
33536,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,5.43E-05,0.044138403,B2,65,B3,20,A4,15,3,100
33539,THE RURAL CITY OF MURRAY BRIDGE,MOAEaB,L1,1.19E-05,0.023551399,L1,55,A2,20,D1,15,4,100
33543,THE RURAL CITY OF MURRAY BRIDGE,MBEAKY,L1,5.18E-06,0.011850287,L1,65,K3,20,D1,15,3,100
33544,THE RURAL CITY OF MURRAY BRIDGE,KINEtB,L1,6.11E-06,0.010480553,L1,75.25,RR,24.75,None,0,2,100
33547,THE DC OF KAROONDA EAST MURRAY,BILOAF,H3,0.000542506,0.250397553,H3,35.75,H2,29.25,G2,19.25,6,100
33548,THE RURAL CITY OF MURRAY BRIDGE,MNSGOA,G4,8.07E-06,0.016479638,G4,65,F2,20,A6,15,3,100
33549,THE DC OF KAROONDA EAST MURRAY,BILHaA,D3,2.40E-05,0.0235362,D3,65,G3,20,G2,15,3,100
33551,THE DC OF KAROONDA EAST MURRAY,KARHkA,D2,1.06E-05,0.013969691,D2,100,None,0,None,0,1,100
33553,THE RURAL CITY OF MURRAY BRIDGE,MBEAKB,L1,1.49E-05,0.027435567,L1,65,K3,20,D1,15,3,100
33557,THE RURAL CITY OF MURRAY BRIDGE,MNSQVB,B2,3.73E-05,0.034719088,B2,55,B3,45,None,0,2,100
33559,THE DC OF KAROONDA EAST MURRAY,KARHpA,D2,0.000589915,0.235926635,D2,48.75,H2,25,A4,15,4,100
33561,THE RURAL CITY OF MURRAY BRIDGE,KINO-B,H3,3.39E-05,0.049997915,H3,80,G4,20,None,0,2,100
33564,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,0.00029741,0.099298906,B2,65,B3,20,A4,15,3,100
33566,COORONG DISTRICT COUNCIL,BURQcB,B2,0.001631274,0.417823235,B2,41.25,H2,25,A4,15,5,100
33569,THE RURAL CITY OF MURRAY BRIDGE,GIHGQC,G4,0.000479731,0.208865729,G4,41.25,H3,25,B7,15,5,100
33571,THE DC OF KAROONDA EAST MURRAY,BILOAE,H3,4.41E-05,0.034091308,H3,41.25,H2,33.75,G2,13.75,6,100
33575,SOUTHERN MALLEE DC,BILOAF,H3,0.000558985,0.171187519,H3,35.75,H2,29.25,G2,19.25,6,100
33578,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,4.05E-05,0.036571433,B2,65,B3,20,A4,15,3,100
33581,SOUTHERN MALLEE DC,BILOAM,H3,5.83E-05,0.038074728,H3,35.75,H2,29.25,G2,16.5,6,100
33586,SOUTHERN MALLEE DC,BEWOUI,H3,0.000379628,0.162394375,H3,40,G4,20.75,F2,18.25,5,100
33587,SOUTHERN MALLEE DC,BEWHeK,F2,0.000474742,0.208478592,F2,58.75,G4,17,A5,12.75,4,100
33588,THE RURAL CITY OF MURRAY BRIDGE,GIHGQC,G4,0.000670631,0.198290448,G4,41.25,H3,25,B7,15,5,100
33596,THE RURAL CITY OF MURRAY BRIDGE,GIHGVB,G4,0.000285483,0.170012328,G4,44,B3,18,B8,13.545,5,100
33605,THE DC OF KAROONDA EAST MURRAY,STWIaA,D2,1.72E-05,0.015943069,D2,100,None,0,None,0,1,100
33607,THE DC OF KAROONDA EAST MURRAY,WYNQMB,B2,1.20E-05,0.018546547,B2,100,None,0,None,0,1,100
33611,THE RURAL CITY OF MURRAY BRIDGE,HARQXE,A4,3.57E-05,0.045567207,A4,65,B3,20,B2,15,3,100
33613,THE RURAL CITY OF MURRAY BRIDGE,GIHGQC,G4,1.54E-05,0.02085631,G4,41.25,H3,25,B7,15,5,100
33614,THE RURAL CITY OF MURRAY BRIDGE,BURQMB,B2,2.38E-05,0.021054225,B2,65,B3,20,A4,15,3,100
33621,THE DC OF KAROONDA EAST MURRAY,MAJQKE,B2,2.00E-05,0.016815457,B2,100,None,0,None,0,1,100
33623,THE RURAL CITY OF MURRAY BRIDGE,HARQMB,B2,1.52E-05,0.017150816,B2,55,A4,20,B3,15,4,100
33627,THE DC OF KAROONDA EAST MURRAY,STWIaA,D2,3.28E-05,0.027841311,D2,100,None,0,None,0,1,100
33629,THE RURAL CITY OF MURRAY BRIDGE,GIHGVB,G4,2.05E-05,0.019556206,G4,44,B3,18,B8,13.545,5,100
33637,THE RURAL CITY OF MURRAY BRIDGE,HARRAB,B8,4.09E-05,0.032782497,B8,35,B2,30,B7,20,4,100
33638,THE DC OF KAROONDA EAST MURRAY,WYNHoA,D2,8.45E-05,0.069478422,D2,45,C1,35,G1,20,3,100
33641,THE DC OF KAROONDA EAST MURRAY,BILOAF,H3,0.000264341,0.105388824,H3,35.75,H2,29.25,G2,19.25,6,100
33644,THE DC OF KAROONDA EAST MURRAY,KARUBF,H2,3.98E-05,0.032561613,H2,65,A4,14,C1,10.535,4,100
33645,THE DC OF KAROONDA EAST MURRAY,GURHmA,C4,0.000165695,0.080885361,C4,27,D3,26,G1,19.5,8,100
33647,THE RURAL CITY OF MURRAY BRIDGE,HARQVB,B2,6.08E-05,0.041380936,B2,35,B7,30,D3,20,4,100
33648,SOUTHERN MALLEE DC,BEWOUJ,H3,0.00097592,0.241582892,H3,40,G4,20.75,F2,18.25,5,100
33652,THE DC OF KAROONDA EAST MURRAY,WYNQiB,B2,0.000303396,0.107129723,B2,55,C1,45,None,0,2,100
33659,THE DC OF KAROONDA EAST MURRAY,GUROTI,H3,0.002750301,0.375505882,H3,36,C4,19.25,D3,16.5,6,100
33660,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,2.96E-05,0.031615748,H3,35,G2,30,G4,20,4,100
33664,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,2.46E-05,0.028320811,H3,35,G2,30,G4,20,4,100
33665,THE RURAL CITY OF MURRAY BRIDGE,BRKHuE,D2,1.08E-05,0.016186757,D2,55,A4,20,A6,15,4,100
33671,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,1.07E-05,0.01771724,H3,35,G2,30,G4,20,4,100
33673,COORONG DISTRICT COUNCIL,MAJQKE,B2,0.000100234,0.047575758,B2,100,None,0,None,0,1,100
33676,THE DC OF KAROONDA EAST MURRAY,KARHpA,D2,8.32E-05,0.063854851,D2,48.75,H2,25,A4,15,4,100
33677,THE DC OF KAROONDA EAST MURRAY,BILOAF,H3,0.000282371,0.164586433,H3,35.75,H2,29.25,G2,19.25,6,100
33679,THE RURAL CITY OF MURRAY BRIDGE,GIHQVC,B7,3.70E-05,0.03689673,B7,35,B8,30,D2,20,4,100
33681,SOUTHERN MALLEE DC,BEWOUJ,H3,0.001343884,0.280344837,H3,40,G4,20.75,F2,18.25,5,100
33683,SOUTHERN MALLEE DC,BILGhA,G2,8.00E-05,0.050614373,G2,32.5,D3,25,H3,13.75,6,100
33685,SOUTHERN MALLEE DC,GUROTF,H3,0.000148905,0.125983942,H3,52,H2,13,C4,12.25,6,100
33689,SOUTHERN MALLEE DC,GUROTF,H3,0.000192694,0.142469354,H3,52,H2,13,C4,12.25,6,100
33699,COORONG DISTRICT COUNCIL,BURQpB,B2,0.000534827,0.308819095,B2,48.75,H2,25,B8,15,4,100
33702,THE DC OF KAROONDA EAST MURRAY,WYNQiB,B2,0.000397402,0.104434552,B2,55,C1,45,None,0,2,100
33705,SOUTHERN MALLEE DC,KEKOAE,H3,0.000743428,0.363421155,H3,60,H2,15,G2,11.25,5,100
33706,SOUTHERN MALLEE DC,BEWOUJ,H3,0.000156772,0.085107282,H3,40,G4,20.75,F2,18.25,5,100
33708,THE RURAL CITY OF MURRAY BRIDGE,GIHGVB,G4,5.75E-05,0.045024615,G4,44,B3,18,B8,13.545,5,100
33709,THE RURAL CITY OF MURRAY BRIDGE,HARQMB,B2,6.44E-06,0.010290701,B2,55,A4,20,B3,15,4,100
33710,THE DC OF KAROONDA EAST MURRAY,WYNQkB,B2,0.000388996,0.13657323,B2,41.25,C1,33.75,H2,25,3,100
33712,THE RURAL CITY OF MURRAY BRIDGE,BRKQzZ,B2,0.000120028,0.073769501,B2,55,B3,45,None,0,2,100
33715,THE RURAL CITY OF MURRAY BRIDGE,GIHGQC,G4,0.000242963,0.149726859,G4,41.25,H3,25,B7,15,5,100
33717,THE RURAL CITY OF MURRAY BRIDGE,BRKHuE,D2,1.36E-05,0.017578624,D2,55,A4,20,A6,15,4,100
33722,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,1.46E-05,0.022697522,H3,35,G2,30,G4,20,4,100
33724,THE RURAL CITY OF MURRAY BRIDGE,BRKQzZ,B2,5.74E-05,0.044369045,B2,55,B3,45,None,0,2,100
33729,THE DC OF KAROONDA EAST MURRAY,STWIbA,D2,6.54E-05,0.053734276,D2,60,H3,25,A4,8.25,4,100
33731,THE RURAL CITY OF MURRAY BRIDGE,BRKQzZ,B2,1.02E-05,0.012347318,B2,55,B3,45,None,0,2,100
33737,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,4.93E-05,0.054190137,H3,35,G2,30,G4,20,4,100
33739,THE DC OF KAROONDA EAST MURRAY,GUROTF,H3,9.54E-05,0.062038654,H3,52,H2,13,C4,12.25,6,100
33740,THE DC OF KAROONDA EAST MURRAY,WYNUec,H2,0.000174058,0.053749515,H2,65,B2,15.75,C1,12.25,4,100
33744,THE DC OF KAROONDA EAST MURRAY,WYNHpA,D2,0.000627016,0.244141085,D2,33.75,C1,26.25,H2,25,4,100
33749,THE DC OF KAROONDA EAST MURRAY,WYNHoA,D2,0.000116047,0.071151696,D2,45,C1,35,G1,20,3,100
33751,THE RURAL CITY OF MURRAY BRIDGE,HARQMB,B2,9.67E-06,0.012281384,B2,55,A4,20,B3,15,4,100
33752,THE RURAL CITY OF MURRAY BRIDGE,HARQVB,B2,2.13E-05,0.031860192,B2,35,B7,30,D3,20,4,100
33756,THE RURAL CITY OF MURRAY BRIDGE,HARQVB,B2,7.24E-06,0.012310811,B2,35,B7,30,D3,20,4,100
33758,THE RURAL CITY OF MURRAY BRIDGE,BURQME,B2,2.69E-05,0.034752247,B2,65,B3,20,A4,15,3,100
33760,THE RURAL CITY OF MURRAY BRIDGE,PALGCC,G4,4.70E-05,0.046938889,G4,85,H3,15,None,0,2,100
33767,COORONG DISTRICT COUNCIL,BURQcB,B2,0.000467161,0.159946596,B2,41.25,H2,25,A4,15,5,100
33774,SOUTHERN MALLEE DC,GUROTF,H3,4.21E-05,0.048863952,H3,52,H2,13,C4,12.25,6,100
33775,THE RURAL CITY OF MURRAY BRIDGE,GIHGQC,G4,5.70E-05,0.041590404,G4,41.25,H3,25,B7,15,5,100
33776,COORONG DISTRICT COUNCIL,MAJQKE,B2,7.66E-05,0.049903988,B2,100,None,0,None,0,1,100
33779,THE RURAL CITY OF MURRAY BRIDGE,GIHGVB,G4,2.31E-05,0.022679209,G4,44,B3,18,B8,13.545,5,100
33780,SOUTHERN MALLEE DC,BILOAG,H3,0.002313676,0.457360753,H3,35.75,H2,29.25,G2,19.25,6,100
33783,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,2.87E-05,0.032261039,H3,35,G2,30,G4,20,4,100
33785,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,6.97E-06,0.01383512,H3,35,G2,30,G4,20,4,100
33795,THE DC OF KAROONDA EAST MURRAY,BEWOUI,H3,0.040287818,5.147005023,H3,40,G4,20.75,F2,18.25,5,100
33798,COORONG DISTRICT COUNCIL,LMVXs-,N3,3.31E-05,0.038080417,N3,100,None,0,None,0,1,100
33800,THE DC OF KAROONDA EAST MURRAY,STWSfB,A4,0.000235102,0.080642547,A4,29.75,C1,25.5,B2,17,5,100
33801,THE RURAL CITY OF MURRAY BRIDGE,HARRAB,B8,3.18E-05,0.024276449,B8,35,B2,30,B7,20,4,100
33802,COORONG DISTRICT COUNCIL,BURQpB,B2,3.95E-05,0.028128591,B2,48.75,H2,25,B8,15,4,100
33806,COORONG DISTRICT COUNCIL,MAJODi,H3,6.44E-05,0.03477607,H3,35.75,G2,29.25,B2,18.5,5,100
33814,SOUTHERN MALLEE DC,GUROTE,H3,3.22E-05,0.030814976,H3,60,H2,15,C4,8.75,6,100
33815,THE RURAL CITY OF MURRAY BRIDGE,GIHGWB,G4,4.23E-05,0.030064687,G4,55,B7,20,B8,15,4,100
33816,SOUTHERN MALLEE DC,BILOAM,H3,5.75E-05,0.044381721,H3,35.75,H2,29.25,G2,16.5,6,100
33827,THE DC OF KAROONDA EAST MURRAY,MAJQKE,B2,3.84E-05,0.027075411,B2,100,None,0,None,0,1,100
33832,THE RURAL CITY OF MURRAY BRIDGE,HARRAB,B8,1.98E-05,0.02353273,B8,35,B2,30,B7,20,4,100
33833,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,1.58E-05,0.022221332,H3,35,G2,30,G4,20,4,100
33834,THE RURAL CITY OF MURRAY BRIDGE,GIHGWC,G4,3.18E-05,0.031352024,G4,55,B7,20,B8,15,4,100
33840,THE RURAL CITY OF MURRAY BRIDGE,BRKO-B,H3,8.21E-06,0.013048492,H3,35,G2,30,G4,20,4,100
33845,THE DC OF KAROONDA EAST MURRAY,WYNQMB,B2,7.67E-05,0.073267412,B2,100,None,0,None,0,1,100
33846,THE DC OF KAROONDA EAST MURRAY,BILHaA,D3,4.85E-05,0.054542816,D3,65,G3,20,G2,15,3,100
33848,THE RURAL CITY OF MURRAY BRIDGE,GIHGWB,G4,0.000426156,0.132699139,G4,55,B7,20,B8,15,4,100
33852,SOUTHERN MALLEE DC,BILO-A,H3,1.77E-05,0.02004644,H3,55,H2,45,None,0,2,100
33855,SOUTHERN MALLEE DC,BILOAF,H3,0.000539957,0.159871056,H3,35.75,H2,29.25,G2,19.25,6,100
33856,SOUTHERN MALLEE DC,GUROTF,H3,4.04E-05,0.040370247,H3,52,H2,13,C4,12.25,6,100
33858,COORONG DISTRICT COUNCIL,MAJQXB,B2,0.001381394,0.39626627,B2,38.5,G1,31.5,H3,8.25,7,100
33862,SOUTHERN MALLEE DC,BEWOUI,H3,0.010783251,1.33782115,H3,40,G4,20.75,F2,18.25,5,100
33865,THE RURAL CITY OF MURRAY BRIDGE,BRKHuE,D2,3.20E-05,0.037010344,D2,55,A4,20,A6,15,4,100
33868,THE RURAL CITY OF MURRAY BRIDGE,HARQdB,G4,9.66E-05,0.066487839,G4,45,B2,30.25,A4,24.75,3,100
